tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,propietario_id
INSCRIPCION INICIAL IMPORTADO,2024-02-14,2024-02-14,15007,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,128,COMPASS LONGITUDE 1.3T AT6 4X2,1.0,Privado,7741.0
INSCRIPCION INICIAL IMPORTADO,2024-02-14,2024-02-14,15007,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1.0,Privado,7724.0
INSCRIPCION INICIAL IMPORTADO,2024-02-23,2024-02-23,15015,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,7657.0
INSCRIPCION INICIAL IMPORTADO,2024-02-21,2024-02-21,15002,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1.0,Privado,5583.0
INSCRIPCION INICIAL IMPORTADO,2024-02-20,2024-02-20,16012,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,A97,COROLLA CROSS SEG 2.0 CVT,1.0,Privado,4566.0
INSCRIPCION INICIAL IMPORTADO,2024-02-19,2024-02-19,16012,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1.0,Privado,4560.0
INSCRIPCION INICIAL IMPORTADO,2024-02-19,2024-02-19,16012,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1.0,Privado,4581.0
INSCRIPCION INICIAL IMPORTADO,2024-02-28,2024-02-28,16011,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,10197.0
INSCRIPCION INICIAL IMPORTADO,2024-02-28,2024-02-28,17011,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,5644.0
INSCRIPCION INICIAL IMPORTADO,2024-02-08,2024-02-08,15002,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1.0,Privado,10692.0
INSCRIPCION INICIAL IMPORTADO,2024-02-28,2024-02-28,15002,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,10690.0
INSCRIPCION INICIAL IMPORTADO,2024-02-09,2024-02-09,15013,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1.0,Privado,8461.0
INSCRIPCION INICIAL IMPORTADO,2024-02-29,2024-02-29,15001,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,
INSCRIPCION INICIAL IMPORTADO,2024-02-15,2024-02-15,15008,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D08,TERRITORY 1.8L GAS AT SEL EU5,1.0,Privado,2228.0
INSCRIPCION INICIAL IMPORTADO,2024-02-21,2024-02-21,15002,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,A97,COROLLA CROSS SEG 2.0 CVT,1.0,Privado,5580.0
INSCRIPCION INICIAL IMPORTADO,2024-02-22,2024-02-22,15002,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,10691.0
INSCRIPCION INICIAL IMPORTADO,2024-02-29,2024-02-29,16009,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,044,FIAT,944,PULSE DRIVE 1.3 CVT,1.0,Privado,13108.0
INSCRIPCION INICIAL IMPORTADO,2024-02-23,2024-02-23,15002,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1.0,Privado,9884.0
INSCRIPCION INICIAL IMPORTADO,2024-02-26,2024-02-26,16009,Importado,2024.0,04,RURAL 5 PUERTAS,104,PEUGEOT,954,3008 GT PACK AM23.5,1.0,Privado,13116.0
INSCRIPCION INICIAL IMPORTADO,2024-02-28,2024-02-28,15002,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,128,COMPASS LONGITUDE 1.3T AT6 4X2,1.0,Privado,5581.0
INSCRIPCION INICIAL IMPORTADO,2024-02-28,2024-02-28,15003,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,136,RENEGADE SPORT 1.8L AT6 FWD,1.0,Privado,7083.0
INSCRIPCION INICIAL IMPORTADO,2024-02-27,2024-02-27,16013,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,127,COMPASS SPORT 1.3T AT6 4X2,1.0,Privado,2489.0
INSCRIPCION INICIAL IMPORTADO,2024-02-22,2024-02-22,16015,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B33,COROLLA CROSS XEI HEV 1.8 ECVT,1.0,Privado,12459.0
INSCRIPCION INICIAL IMPORTADO,2024-02-19,2024-02-19,16015,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,136,RENEGADE SPORT 1.8L AT6 FWD,1.0,Privado,4377.0
INSCRIPCION INICIAL IMPORTADO,2024-02-05,2024-02-05,15001,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,
INSCRIPCION INICIAL IMPORTADO,2024-02-28,2024-02-28,17008,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,5605.0
INSCRIPCION INICIAL IMPORTADO,2024-02-14,2024-02-14,15001,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,7680.0
INSCRIPCION INICIAL IMPORTADO,2024-02-15,2024-02-15,15001,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1.0,Privado,7715.0
INSCRIPCION INICIAL IMPORTADO,2024-02-15,2024-02-15,15001,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1.0,Privado,7666.0
INSCRIPCION INICIAL IMPORTADO,2024-02-29,2024-02-29,16012,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,753,T-CROSS 170TSI MT,1.0,Privado,4584.0
INSCRIPCION INICIAL IMPORTADO,2024-02-28,2024-02-28,16013,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,136,RENEGADE SPORT 1.8L AT6 FWD,1.0,Privado,2504.0
INSCRIPCION INICIAL IMPORTADO,2024-02-06,2024-02-06,16013,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,2501.0
INSCRIPCION INICIAL IMPORTADO,2024-02-27,2024-02-27,16013,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,A97,COROLLA CROSS SEG 2.0 CVT,1.0,Privado,2479.0
INSCRIPCION INICIAL IMPORTADO,2024-02-29,2024-02-29,15001,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,136,RENEGADE SPORT 1.8L AT6 FWD,1.0,Privado,7663.0
INSCRIPCION INICIAL IMPORTADO,2024-02-29,2024-02-29,15001,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,128,COMPASS LONGITUDE 1.3T AT6 4X2,1.0,Privado,7707.0
INSCRIPCION INICIAL IMPORTADO,2024-02-29,2024-02-29,15001,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,
INSCRIPCION INICIAL IMPORTADO,2024-02-26,2024-02-26,16013,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B33,COROLLA CROSS XEI HEV 1.8 ECVT,1.0,Privado,2475.0
INSCRIPCION INICIAL IMPORTADO,2024-02-29,2024-02-29,15001,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,127,COMPASS SPORT 1.3T AT6 4X2,1.0,Privado,
INSCRIPCION INICIAL IMPORTADO,2024-02-16,2024-02-16,15002,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B33,COROLLA CROSS XEI HEV 1.8 ECVT,1.0,Privado,10704.0
INSCRIPCION INICIAL IMPORTADO,2024-02-22,2024-02-22,16013,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1.0,Privado,2483.0
INSCRIPCION INICIAL IMPORTADO,2024-02-29,2024-02-29,15002,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,127,COMPASS SPORT 1.3T AT6 4X2,1.0,Privado,10695.0
INSCRIPCION INICIAL IMPORTADO,2024-02-19,2024-02-19,15003,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1.0,Privado,13428.0
INSCRIPCION INICIAL IMPORTADO,2024-02-26,2024-02-26,15003,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,13422.0
INSCRIPCION INICIAL IMPORTADO,2024-02-20,2024-02-20,16008,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1.0,Privado,4375.0
INSCRIPCION INICIAL IMPORTADO,2024-02-14,2024-02-14,15002,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,10688.0
INSCRIPCION INICIAL IMPORTADO,2024-02-27,2024-02-27,15003,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,13430.0
INSCRIPCION INICIAL IMPORTADO,2024-02-27,2024-02-27,16007,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,10189.0
INSCRIPCION INICIAL IMPORTADO,2024-02-19,2024-02-19,16009,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,136,RENEGADE SPORT 1.8L AT6 FWD,1.0,Privado,13109.0
INSCRIPCION INICIAL IMPORTADO,2024-02-27,2024-02-27,15003,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,127,COMPASS SPORT 1.3T AT6 4X2,1.0,Privado,13427.0
INSCRIPCION INICIAL IMPORTADO,2024-02-14,2024-02-14,20009,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,1753.0
INSCRIPCION INICIAL IMPORTADO,2024-02-26,2024-02-26,20008,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,148,RENEGADE SERIE-S T270 AT6 FWD,1.0,Privado,9426.0
INSCRIPCION INICIAL IMPORTADO,2024-02-15,2024-02-15,21036,Importado,2023.0,04,RURAL 5 PUERTAS,137,VOLVO,873,XC40 B4,1.0,Privado,12658.0
INSCRIPCION INICIAL IMPORTADO,2024-02-21,2024-02-21,20008,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1.0,Privado,9403.0
INSCRIPCION INICIAL IMPORTADO,2024-02-21,2024-02-21,21036,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,136,RENEGADE SPORT 1.8L AT6 FWD,1.0,Privado,11864.0
INSCRIPCION INICIAL IMPORTADO,2024-02-20,2024-02-20,21036,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,12660.0
INSCRIPCION INICIAL IMPORTADO,2024-02-20,2024-02-20,21036,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,12660.0
INSCRIPCION INICIAL IMPORTADO,2024-02-01,2024-02-01,21036,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,148,RENEGADE SERIE-S T270 AT6 FWD,1.0,Privado,11860.0
INSCRIPCION INICIAL IMPORTADO,2024-02-29,2024-02-29,21035,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,11199.0
INSCRIPCION INICIAL IMPORTADO,2024-02-16,2024-02-16,20009,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,
INSCRIPCION INICIAL IMPORTADO,2024-02-29,2024-02-29,20008,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,9431.0
INSCRIPCION INICIAL IMPORTADO,2024-02-07,2024-02-07,20009,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,1749.0
INSCRIPCION INICIAL IMPORTADO,2024-02-07,2024-02-07,20009,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,1752.0
INSCRIPCION INICIAL IMPORTADO,2024-02-16,2024-02-16,20009,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1.0,Privado,1744.0
INSCRIPCION INICIAL IMPORTADO,2024-02-01,2024-02-01,21036,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,127,COMPASS SPORT 1.3T AT6 4X2,1.0,Privado,11859.0
INSCRIPCION INICIAL IMPORTADO,2024-02-29,2024-02-29,21035,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,136,RENEGADE SPORT 1.8L AT6 FWD,1.0,Privado,11202.0
INSCRIPCION INICIAL IMPORTADO,2024-02-28,2024-02-28,21032,Importado,2024.0,04,RURAL 5 PUERTAS,112,RENAULT,C17,DUSTER ICONIC 1.3T CVT,1.0,Privado,9688.0
INSCRIPCION INICIAL IMPORTADO,2024-02-08,2024-02-08,21035,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B34,COROLLA CROSS SEG HEV 1.8 ECVT,1.0,Privado,11254.0
INSCRIPCION INICIAL IMPORTADO,2024-02-29,2024-02-29,20009,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,127,COMPASS SPORT 1.3T AT6 4X2,1.0,Privado,1750.0
INSCRIPCION INICIAL IMPORTADO,2024-02-27,2024-02-27,21034,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,11666.0
INSCRIPCION INICIAL IMPORTADO,2024-02-08,2024-02-08,20010,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,3651.0
INSCRIPCION INICIAL IMPORTADO,2024-02-27,2024-02-27,21001,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,044,FIAT,943,PULSE DRIVE 1.3 MT5,1.0,Privado,195.0
INSCRIPCION INICIAL IMPORTADO,2024-02-19,2024-02-19,21001,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B33,COROLLA CROSS XEI HEV 1.8 ECVT,1.0,Privado,190.0
INSCRIPCION INICIAL IMPORTADO,2024-02-19,2024-02-19,21035,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B33,COROLLA CROSS XEI HEV 1.8 ECVT,1.0,Privado,11244.0
INSCRIPCION INICIAL IMPORTADO,2024-02-02,2024-02-02,21034,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,11671.0
INSCRIPCION INICIAL IMPORTADO,2024-02-16,2024-02-16,18006,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,1916.0
INSCRIPCION INICIAL IMPORTADO,2024-02-27,2024-02-27,21032,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,9751.0
INSCRIPCION INICIAL IMPORTADO,2024-02-29,2024-02-29,21036,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,A97,COROLLA CROSS SEG 2.0 CVT,1.0,Privado,
INSCRIPCION INICIAL IMPORTADO,2024-02-05,2024-02-05,21002,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,2166.0
INSCRIPCION INICIAL IMPORTADO,2024-02-22,2024-02-22,21032,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,136,RENEGADE SPORT 1.8L AT6 FWD,1.0,Privado,9657.0
INSCRIPCION INICIAL IMPORTADO,2024-02-16,2024-02-16,18007,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D08,TERRITORY 1.8L GAS AT SEL EU5,1.0,Privado,1921.0
INSCRIPCION INICIAL IMPORTADO,2024-02-21,2024-02-21,21032,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B34,COROLLA CROSS SEG HEV 1.8 ECVT,1.0,Privado,9706.0
INSCRIPCION INICIAL IMPORTADO,2024-02-29,2024-02-29,21001,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,145,COMPASS SERIE-S T270 AT6 FWD,1.0,Privado,1079.0
INSCRIPCION INICIAL IMPORTADO,2024-02-07,2024-02-07,21035,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1.0,Privado,11213.0
INSCRIPCION INICIAL IMPORTADO,2024-02-27,2024-02-27,19009,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,
INSCRIPCION INICIAL IMPORTADO,2024-02-23,2024-02-23,21035,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,145,COMPASS SERIE-S T270 AT6 FWD,1.0,Privado,11269.0
INSCRIPCION INICIAL IMPORTADO,2024-02-23,2024-02-23,21035,Protocolo 21,2023.0,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1.0,Privado,11228.0
INSCRIPCION INICIAL IMPORTADO,2024-02-06,2024-02-06,18002,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,145,COMPASS SERIE-S T270 AT6 FWD,1.0,Privado,6620.0
INSCRIPCION INICIAL IMPORTADO,2024-02-20,2024-02-20,20008,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,9411.0
INSCRIPCION INICIAL IMPORTADO,2024-02-27,2024-02-27,20009,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,1748.0
INSCRIPCION INICIAL IMPORTADO,2024-02-14,2024-02-14,21035,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,A97,COROLLA CROSS SEG 2.0 CVT,1.0,Privado,2694.0
INSCRIPCION INICIAL IMPORTADO,2024-02-26,2024-02-26,19008,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,5897.0
INSCRIPCION INICIAL IMPORTADO,2024-02-28,2024-02-28,21035,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1.0,Privado,11259.0
INSCRIPCION INICIAL IMPORTADO,2024-02-21,2024-02-21,21035,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,044,FIAT,943,PULSE DRIVE 1.3 MT5,1.0,Privado,11195.0
INSCRIPCION INICIAL IMPORTADO,2024-02-29,2024-02-29,20009,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,1749.0
INSCRIPCION INICIAL IMPORTADO,2024-02-28,2024-02-28,19008,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,5528.0
INSCRIPCION INICIAL IMPORTADO,2024-02-08,2024-02-08,18006,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,13308.0
INSCRIPCION INICIAL IMPORTADO,2024-02-08,2024-02-08,18006,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,145,COMPASS SERIE-S T270 AT6 FWD,1.0,Privado,1914.0
INSCRIPCION INICIAL IMPORTADO,2024-02-20,2024-02-20,21035,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1.0,Privado,11205.0
INSCRIPCION INICIAL IMPORTADO,2024-02-07,2024-02-07,21035,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B33,COROLLA CROSS XEI HEV 1.8 ECVT,1.0,Privado,2693.0
INSCRIPCION INICIAL IMPORTADO,2024-02-27,2024-02-27,21043,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,9735.0
INSCRIPCION INICIAL IMPORTADO,2024-02-23,2024-02-23,20004,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,148,RENEGADE SERIE-S T270 AT6 FWD,1.0,Privado,8654.0
INSCRIPCION INICIAL IMPORTADO,2024-02-28,2024-02-28,18001,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,
INSCRIPCION INICIAL IMPORTADO,2024-02-21,2024-02-21,20004,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1.0,Privado,8656.0
INSCRIPCION INICIAL IMPORTADO,2024-02-09,2024-02-09,20004,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1.0,Privado,8653.0
INSCRIPCION INICIAL IMPORTADO,2024-02-23,2024-02-23,21043,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,9728.0
INSCRIPCION INICIAL IMPORTADO,2024-02-20,2024-02-20,18004,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B02,COROLLA CROSS XLI 2.0 CVT,1.0,Privado,1251.0
INSCRIPCION INICIAL IMPORTADO,2024-02-20,2024-02-20,18004,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B34,COROLLA CROSS SEG HEV 1.8 ECVT,1.0,Privado,9550.0
INSCRIPCION INICIAL IMPORTADO,2024-02-23,2024-02-23,21043,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,A99,COROLLA CROSS XEI 2.0 CVT,1.0,Privado,9681.0
INSCRIPCION INICIAL IMPORTADO,2024-02-26,2024-02-26,21043,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,044,FIAT,944,PULSE DRIVE 1.3 CVT,1.0,Privado,9659.0
INSCRIPCION INICIAL IMPORTADO,2024-02-26,2024-02-26,21043,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B34,COROLLA CROSS SEG HEV 1.8 ECVT,1.0,Privado,9629.0
INSCRIPCION INICIAL IMPORTADO,2024-02-26,2024-02-26,21043,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,128,COMPASS LONGITUDE 1.3T AT6 4X2,1.0,Privado,9648.0
INSCRIPCION INICIAL IMPORTADO,2024-02-16,2024-02-16,18004,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,1247.0
INSCRIPCION INICIAL IMPORTADO,2024-02-16,2024-02-16,18004,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,1304.0
INSCRIPCION INICIAL IMPORTADO,2024-02-22,2024-02-22,21039,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,9724.0
INSCRIPCION INICIAL IMPORTADO,2024-02-01,2024-02-01,21044,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,9686.0
INSCRIPCION INICIAL IMPORTADO,2024-02-23,2024-02-23,18001,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,1924.0
INSCRIPCION INICIAL IMPORTADO,2024-02-09,2024-02-09,20002,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,9427.0
INSCRIPCION INICIAL IMPORTADO,2024-02-14,2024-02-14,20002,Importado,2024.0,04,RURAL 5 PUERTAS,047,FORD,D09,TERRITORY 1.8L GAS AT TITANIUM EU5,1.0,Privado,9420.0
INSCRIPCION INICIAL IMPORTADO,2024-02-27,2024-02-27,18003,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,1911.0
INSCRIPCION INICIAL IMPORTADO,2024-02-27,2024-02-27,18001,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,B34,COROLLA CROSS SEG HEV 1.8 ECVT,1.0,Privado,1913.0
INSCRIPCION INICIAL IMPORTADO,2024-02-26,2024-02-26,19009,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,138,RENEGADE SPORT 1.8L MT5 FWD,1.0,Privado,10610.0
INSCRIPCION INICIAL IMPORTADO,2024-02-16,2024-02-16,21044,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,130,TOYOTA,A97,COROLLA CROSS SEG 2.0 CVT,1.0,Privado,9731.0
INSCRIPCION INICIAL IMPORTADO,2024-02-26,2024-02-26,19009,Protocolo 21,2024.0,04,RURAL 5 PUERTAS,151,JEEP,128,COMPASS LONGITUDE 1.3T AT6 4X2,1.0,Privado,10604.0
